k    none    reg    psf1      psf5      psf25
1334  4.4519442832e+04   1.0016146062e+00   7.8579756606e-01   8.9780487734e-01    9.5849417029e-01
1335  4.3527970249e+04   1.0015842982e+00   7.8476366089e-01   8.9736032385e-01    9.5805545995e-01
1336  4.2548203727e+04   1.0015335964e+00   7.8147371635e-01   8.9561814954e-01    9.5794850973e-01
1337  4.1881507791e+04   1.0015123028e+00   7.8104558113e-01   8.9498604536e-01    9.5753888884e-01
1338  4.1210883951e+04   1.0014876944e+00   7.7793750764e-01   8.9482321190e-01    9.5680519607e-01
1339  4.0229563300e+04   1.0014819352e+00   7.7745819569e-01   8.9427635323e-01    9.5619599400e-01
1340  3.9446827796e+04   1.0014509289e+00   7.7681758476e-01   8.9344235188e-01    9.5594901973e-01
1341  3.9311612479e+04   1.0014252252e+00   7.7458283586e-01   8.9231264091e-01    9.5548194769e-01
1342  3.8874828231e+04   1.0013917803e+00   7.6910012396e-01   8.9161089915e-01    9.5466938952e-01
1343  3.8357495430e+04   1.0013895520e+00   7.6874533655e-01   8.9024958468e-01    9.5392159066e-01
1344  3.7819904825e+04   1.0013602104e+00   7.6828807660e-01   8.8776050539e-01    9.5382090545e-01
1345  3.7207084075e+04   1.0013161227e+00   7.6609407998e-01   8.8705582745e-01    9.5362039456e-01
1346  3.6690540842e+04   1.0013017054e+00   7.6401370090e-01   8.8440909370e-01    9.5340071454e-01
1347  3.6535732117e+04   1.0012654810e+00   7.6271352006e-01   8.8408824336e-01    9.5241764807e-01
1348  3.6370879496e+04   1.0012586428e+00   7.6253702588e-01   8.8312039132e-01    9.5193495072e-01
1349  3.5788251115e+04   1.0011972402e+00   7.5749061151e-01   8.8147174187e-01    9.5149350834e-01
1350  3.5435581425e+04   1.0011739402e+00   7.5542068324e-01   8.8145348391e-01    9.5116611337e-01
1351  3.5001487459e+04   1.0011488285e+00   7.5478107678e-01   8.7900110350e-01    9.5055168172e-01
1352  3.4831695043e+04   1.0011288562e+00   7.5390204805e-01   8.7896146676e-01    9.4976245912e-01
1353  3.4601767188e+04   1.0011149824e+00   7.5249585067e-01   8.7863105955e-01    9.4937128785e-01
1354  3.3722242138e+04   1.0011041301e+00   7.4982679422e-01   8.7608790430e-01    9.4878248051e-01
1355  3.3407286120e+04   1.0010956783e+00   7.4694594038e-01   8.7461682766e-01    9.4743896320e-01
1356  3.2895775494e+04   1.0010501446e+00   7.4594273173e-01   8.7079858036e-01    9.4613649303e-01
1357  3.2650039477e+04   1.0009850928e+00   7.4563196299e-01   8.6930928692e-01    9.4568288226e-01
1358  3.2330423288e+04   1.0009845561e+00   7.4456102496e-01   8.6919352017e-01    9.4514607416e-01
1359  3.1832024693e+04   1.0009743584e+00   7.4212287218e-01   8.6874076880e-01    9.4407099053e-01
1360  3.1560791867e+04   1.0009282631e+00   7.4199676530e-01   8.6675967509e-01    9.4301587317e-01
1361  3.1127533638e+04   1.0009209150e+00   7.3896308344e-01   8.6534989905e-01    9.4264231821e-01
1362  3.0952185575e+04   1.0008845837e+00   7.3774931123e-01   8.6386406321e-01    9.4258827764e-01
1363  3.0278529166e+04   1.0008301632e+00   7.3299472678e-01   8.6366011024e-01    9.4195056670e-01
1364  3.0102706252e+04   1.0007946941e+00   7.2600699438e-01   8.6162538638e-01    9.4117750445e-01
1365  2.9032687255e+04   1.0007651650e+00   7.2557021486e-01   8.5936458648e-01    9.3973643863e-01
1366  2.7955249409e+04   1.0007523825e+00   7.2095870821e-01   8.5904385692e-01    9.3767865681e-01
1367  2.7307886785e+04   1.0007000271e+00   7.1803649497e-01   8.5773283175e-01    9.3761107789e-01
1368  2.7110420361e+04   1.0006919716e+00   7.1701016278e-01   8.5764021457e-01    9.3739540684e-01
1369  2.6534398227e+04   1.0006596415e+00   7.1655449077e-01   8.5623326609e-01    9.3640194534e-01
1370  2.6331949766e+04   1.0006530671e+00   7.1427132220e-01   8.5224839141e-01    9.3625423087e-01
1371  2.5947832956e+04   1.0006154116e+00   7.1393408896e-01   8.5134246311e-01    9.3413350015e-01
1372  2.4772574371e+04   1.0006091252e+00   7.1232683160e-01   8.4979274697e-01    9.3365526931e-01
1373  2.4279049765e+04   1.0006032279e+00   7.1101694053e-01   8.4882419556e-01    9.3254020456e-01
1374  2.3910251284e+04   1.0005979942e+00   7.0703429032e-01   8.4653961786e-01    9.3247694899e-01
1375  2.3094274359e+04   1.0005506765e+00   7.0662720462e-01   8.4506883319e-01    9.3238608182e-01
1376  2.2766934669e+04   1.0005444494e+00   7.0384810578e-01   8.4029720826e-01    9.3227349391e-01
1377  2.2481867070e+04   1.0005405589e+00   6.9437566022e-01   8.3461549571e-01    9.3060506835e-01
1378  2.1188298191e+04   1.0005089865e+00   6.9089960862e-01   8.3311425547e-01    9.2859179935e-01
1379  2.0364228900e+04   1.0004889169e+00   6.9060978658e-01   8.3267058980e-01    9.2768843164e-01
1380  1.9590279953e+04   1.0004403580e+00   6.8654122493e-01   8.2868420102e-01    9.2573398429e-01
1381  1.9108763870e+04   1.0004291547e+00   6.8148511661e-01   8.2712312656e-01    9.2556519524e-01
1382  1.8223320627e+04   1.0004132999e+00   6.8064585137e-01   8.2513389959e-01    9.2542223424e-01
1383  1.6642037427e+04   1.0003997167e+00   6.7922443236e-01   8.2472258256e-01    9.2163471153e-01
1384  1.6460092625e+04   1.0003832763e+00   6.7716514656e-01   8.2448443437e-01    9.2038866505e-01
1385  1.6360017145e+04   1.0003757205e+00   6.7528447177e-01   8.2322549686e-01    9.1875995735e-01
1386  1.5371300551e+04   1.0003688963e+00   6.7350239726e-01   8.2241910690e-01    9.1737073988e-01
1387  1.4671842603e+04   1.0003505435e+00   6.7093089935e-01   8.1985066294e-01    9.1431854596e-01
1388  1.4499962533e+04   1.0003396721e+00   6.6853619516e-01   8.1762843823e-01    9.1118372515e-01
1389  1.3912445142e+04   1.0003225886e+00   6.6754865477e-01   8.0748405382e-01    9.1088226435e-01
1390  1.3407079444e+04   1.0002926142e+00   6.5737934726e-01   8.0617971453e-01    9.0987005596e-01
1391  1.2958951694e+04   1.0002867693e+00   6.5213626256e-01   8.0390429154e-01    9.0366544840e-01
1392  1.2760658902e+04   1.0002752371e+00   6.4534466383e-01   7.9226946190e-01    9.0304224875e-01
1393  1.2200131735e+04   1.0002552991e+00   6.4049353736e-01   7.8735279005e-01    9.0258939574e-01
1394  1.1933248790e+04   1.0002436274e+00   6.3993586214e-01   7.7909947255e-01    9.0097200583e-01
1395  1.1141438539e+04   1.0001995565e+00   6.3908028798e-01   7.7767545646e-01    8.9992176534e-01
1396  1.0853872021e+04   1.0001846771e+00   6.3263751392e-01   7.6484304001e-01    8.9752993432e-01
1397  1.0717985445e+04   1.0001769996e+00   6.3095982587e-01   7.5705629857e-01    8.9704100994e-01
1398  1.0691612074e+04   1.0001461575e+00   6.2427579040e-01   7.5158794662e-01    8.8960064343e-01
1399  1.0445309524e+04   1.0001394998e+00   6.0323072444e-01   7.4477947710e-01    8.7815285368e-01
1400  9.9223219172e+03   1.0001304532e+00   5.9797839264e-01   7.4258557504e-01    8.7786986683e-01
1401  9.8351768500e+03   1.0001111401e+00   5.8582299620e-01   7.4113858725e-01    8.7278989471e-01
1402  9.4024859853e+03   1.0001004254e+00   5.7518363136e-01   7.3554825668e-01    8.6899018988e-01
1403  8.9567260784e+03   1.0000926037e+00   5.7477878082e-01   7.3126944454e-01    8.6884666130e-01
1404  8.7097282689e+03   1.0000771930e+00   5.6939350174e-01   7.2232676388e-01    8.6832415690e-01
1405  8.3470428305e+03   1.0000591134e+00   5.5827241775e-01   7.2107840685e-01    8.6311001022e-01
1406  8.0915034817e+03   1.0000441653e+00   5.5198249706e-01   7.2055583872e-01    8.6208236749e-01
1407  7.1087799701e+03   1.0000345755e+00   5.2836618005e-01   7.2003881890e-01    8.5837648332e-01
1408  7.0374849165e+03   1.0000234737e+00   5.2827743674e-01   7.1119577549e-01    8.4817146426e-01
1409  6.3022513999e+03   9.9997904350e-01   5.2417858882e-01   6.9584499414e-01    8.2004196019e-01
1410  6.2853075948e+03   9.9992340043e-01   5.1594940371e-01   6.8572138285e-01    8.0836451493e-01
1411  6.2755522747e+03   9.9985652135e-01   5.1031736914e-01   6.8364483654e-01    7.9059864773e-01
1412  6.0996368547e+03   9.9975393572e-01   5.0687505314e-01   6.7485331462e-01    7.7318443782e-01
1413  5.4628131243e+03   9.9950759503e-01   5.0107105686e-01   6.5480988348e-01    7.5536330000e-01
1414  4.9629128711e+03   9.9928346604e-01   4.9478578496e-01   6.4173910508e-01    7.2459885068e-01
1415  4.6471019560e+03   9.9613139393e-01   4.5558368806e-01   5.6655003635e-01    6.9671777887e-01
