k    none    reg    psf1      psf5      psf25
5270  5.8403154560e-01   1.0000000000e+00   9.9398984995e-01   9.9605923136e-01    9.9933742436e-01
5275  5.8257448667e-01   1.0000000000e+00   9.9395781693e-01   9.9603610475e-01    9.9933262061e-01
5280  5.8104366242e-01   1.0000000000e+00   9.9391269579e-01   9.9600754997e-01    9.9932781227e-01
5285  5.7919377357e-01   1.0000000000e+00   9.9388473778e-01   9.9597705486e-01    9.9932335667e-01
5290  5.7810466265e-01   1.0000000000e+00   9.9385044268e-01   9.9595320692e-01    9.9931851310e-01
5295  5.7657713207e-01   1.0000000000e+00   9.9380569188e-01   9.9592873819e-01    9.9931408213e-01
5300  5.7509491626e-01   1.0000000000e+00   9.9376195985e-01   9.9589149061e-01    9.9930890104e-01
5305  5.7385742217e-01   1.0000000000e+00   9.9372160114e-01   9.9586759595e-01    9.9930319892e-01
5310  5.7252637562e-01   1.0000000000e+00   9.9367972672e-01   9.9584849704e-01    9.9929979760e-01
5315  5.7104241333e-01   1.0000000000e+00   9.9363619996e-01   9.9582273580e-01    9.9929524824e-01
5320  5.6969028779e-01   1.0000000000e+00   9.9359877202e-01   9.9579964255e-01    9.9929023419e-01
5325  5.6843896759e-01   1.0000000000e+00   9.9356683983e-01   9.9576800968e-01    9.9928598266e-01
5330  5.6740571138e-01   1.0000000000e+00   9.9352429765e-01   9.9573791370e-01    9.9928000240e-01
5335  5.6583325960e-01   1.0000000000e+00   9.9347789455e-01   9.9571271238e-01    9.9927563544e-01
5340  5.6431060264e-01   1.0000000000e+00   9.9343844472e-01   9.9568488853e-01    9.9927077622e-01
5345  5.6265486516e-01   1.0000000000e+00   9.9339973901e-01   9.9566404370e-01    9.9926598916e-01
5350  5.6119128385e-01   1.0000000000e+00   9.9336167286e-01   9.9563407727e-01    9.9926106028e-01
5355  5.5993284413e-01   1.0000000000e+00   9.9331264595e-01   9.9560656790e-01    9.9925590200e-01
5360  5.5863610657e-01   1.0000000000e+00   9.9326667433e-01   9.9557528693e-01    9.9925039416e-01
5365  5.5751011286e-01   1.0000000000e+00   9.9323241470e-01   9.9555270788e-01    9.9924577161e-01
5370  5.5612234102e-01   1.0000000000e+00   9.9318243588e-01   9.9552212107e-01    9.9924116491e-01
5375  5.5467621077e-01   1.0000000000e+00   9.9313308891e-01   9.9548963712e-01    9.9923498869e-01
5380  5.5359605365e-01   1.0000000000e+00   9.9309354048e-01   9.9546195991e-01    9.9922976977e-01
5385  5.5229682745e-01   1.0000000000e+00   9.9304743417e-01   9.9543488635e-01    9.9922465863e-01
5390  5.5051675891e-01   1.0000000000e+00   9.9300076332e-01   9.9540318345e-01    9.9921862291e-01
5395  5.4920230733e-01   1.0000000000e+00   9.9296160650e-01   9.9537267610e-01    9.9921297191e-01
5400  5.4746526382e-01   1.0000000000e+00   9.9291423088e-01   9.9534464074e-01    9.9920832372e-01
5405  5.4610696389e-01   1.0000000000e+00   9.9287275234e-01   9.9531398014e-01    9.9920190335e-01
5410  5.4464325973e-01   1.0000000000e+00   9.9282106585e-01   9.9528123159e-01    9.9919818279e-01
5415  5.4346450757e-01   1.0000000000e+00   9.9277733556e-01   9.9525180841e-01    9.9919306457e-01
5420  5.4212803766e-01   1.0000000000e+00   9.9272731097e-01   9.9522195089e-01    9.9918740476e-01
5425  5.4091493122e-01   1.0000000000e+00   9.9267018725e-01   9.9518456237e-01    9.9918192572e-01
5430  5.3926485240e-01   1.0000000000e+00   9.9263222080e-01   9.9516311664e-01    9.9917696389e-01
5435  5.3806762365e-01   1.0000000000e+00   9.9257194632e-01   9.9512865721e-01    9.9917174269e-01
5440  5.3679241238e-01   1.0000000000e+00   9.9253222730e-01   9.9509677563e-01    9.9916616703e-01
5445  5.3518236206e-01   1.0000000000e+00   9.9248319473e-01   9.9506304665e-01    9.9916053423e-01
5450  5.3388904759e-01   1.0000000000e+00   9.9243638631e-01   9.9502642453e-01    9.9915622191e-01
5455  5.3235657598e-01   1.0000000000e+00   9.9238346828e-01   9.9499805279e-01    9.9914899724e-01
5460  5.3107726440e-01   1.0000000000e+00   9.9234034289e-01   9.9496504234e-01    9.9914450285e-01
5465  5.2951535582e-01   1.0000000000e+00   9.9229518169e-01   9.9492689370e-01    9.9913842971e-01
5470  5.2793306881e-01   1.0000000000e+00   9.9224953819e-01   9.9489661696e-01    9.9913363289e-01
5475  5.2661170983e-01   1.0000000000e+00   9.9218459474e-01   9.9485692891e-01    9.9912572171e-01
5480  5.2521540796e-01   1.0000000000e+00   9.9212461638e-01   9.9481411058e-01    9.9911960687e-01
5485  5.2390141618e-01   1.0000000000e+00   9.9207558877e-01   9.9479175567e-01    9.9911408512e-01
5490  5.2251575075e-01   1.0000000000e+00   9.9202053420e-01   9.9475966917e-01    9.9910788394e-01
5495  5.2116243232e-01   1.0000000000e+00   9.9195898524e-01   9.9472987241e-01    9.9910140327e-01
5500  5.2000001881e-01   1.0000000000e+00   9.9191753038e-01   9.9468392628e-01    9.9909485692e-01
5505  5.1887303029e-01   1.0000000000e+00   9.9186518973e-01   9.9465472798e-01    9.9908979720e-01
5510  5.1699081241e-01   1.0000000000e+00   9.9181168285e-01   9.9461882320e-01    9.9908376246e-01
5515  5.1559866537e-01   1.0000000000e+00   9.9176260380e-01   9.9458952835e-01    9.9907737658e-01
5520  5.1406609074e-01   1.0000000000e+00   9.9171976791e-01   9.9455752487e-01    9.9907288492e-01
5525  5.1291386742e-01   1.0000000000e+00   9.9166484413e-01   9.9450625785e-01    9.9906581768e-01
5530  5.1184617660e-01   1.0000000000e+00   9.9159250419e-01   9.9446742369e-01    9.9905928970e-01
5535  5.1021032412e-01   1.0000000000e+00   9.9154348438e-01   9.9443748509e-01    9.9905117143e-01
5540  5.0902310552e-01   1.0000000000e+00   9.9149316857e-01   9.9439845899e-01    9.9904559250e-01
5545  5.0713650483e-01   1.0000000000e+00   9.9143993121e-01   9.9436786854e-01    9.9904017578e-01
5550  5.0601593149e-01   1.0000000000e+00   9.9135822061e-01   9.9432024303e-01    9.9903345737e-01
5555  5.0458377514e-01   1.0000000000e+00   9.9131513644e-01   9.9428295064e-01    9.9902683825e-01
5560  5.0338456161e-01   1.0000000000e+00   9.9126044535e-01   9.9425038988e-01    9.9902096135e-01
5565  5.0193652867e-01   1.0000000000e+00   9.9119122754e-01   9.9420720295e-01    9.9901462891e-01
5570  5.0053298970e-01   1.0000000000e+00   9.9114639218e-01   9.9417261244e-01    9.9900755892e-01
5575  4.9897341484e-01   1.0000000000e+00   9.9108114549e-01   9.9412669254e-01    9.9900030885e-01
5580  4.9764762203e-01   1.0000000000e+00   9.9100949801e-01   9.9408274224e-01    9.9899399534e-01
5585  4.9634634978e-01   1.0000000000e+00   9.9094978501e-01   9.9404607968e-01    9.9898722392e-01
5590  4.9488796564e-01   1.0000000000e+00   9.9089533851e-01   9.9400251292e-01    9.9898229409e-01
5595  4.9332595718e-01   1.0000000000e+00   9.9084587162e-01   9.9396584555e-01    9.9897475145e-01
5600  4.9173836667e-01   1.0000000000e+00   9.9077749594e-01   9.9393030695e-01    9.9896791746e-01
5605  4.9018169699e-01   1.0000000000e+00   9.9071249923e-01   9.9389212249e-01    9.9896093513e-01
5610  4.8898197435e-01   1.0000000000e+00   9.9062622672e-01   9.9385846644e-01    9.9895399967e-01
5615  4.8748831656e-01   1.0000000000e+00   9.9057791030e-01   9.9380774458e-01    9.9894724694e-01
5620  4.8615451600e-01   1.0000000000e+00   9.9051840009e-01   9.9376861370e-01    9.9894120380e-01
5625  4.8495122636e-01   1.0000000000e+00   9.9046270559e-01   9.9372539982e-01    9.9893383559e-01
5630  4.8353205845e-01   1.0000000000e+00   9.9039532591e-01   9.9368010171e-01    9.9892702743e-01
5635  4.8193189683e-01   1.0000000000e+00   9.9033487419e-01   9.9363800798e-01    9.9891785015e-01
5640  4.8035499420e-01   1.0000000000e+00   9.9027393182e-01   9.9360127015e-01    9.9891313961e-01
5645  4.7910972081e-01   1.0000000000e+00   9.9020081802e-01   9.9355934251e-01    9.9890527982e-01
5650  4.7792970407e-01   1.0000000000e+00   9.9012604800e-01   9.9350061859e-01    9.9889676946e-01
5655  4.7641377708e-01   1.0000000000e+00   9.9007247585e-01   9.9346594545e-01    9.9888932174e-01
5660  4.7528455264e-01   1.0000000000e+00   9.8999648778e-01   9.9343131988e-01    9.9888127701e-01
5665  4.7406354154e-01   1.0000000000e+00   9.8991698003e-01   9.9338801974e-01    9.9887453566e-01
5670  4.7235205871e-01   1.0000000000e+00   9.8986751929e-01   9.9334039440e-01    9.9886609359e-01
5675  4.7118492599e-01   1.0000000000e+00   9.8980734957e-01   9.9330681054e-01    9.9885711815e-01
5680  4.7003469631e-01   1.0000000000e+00   9.8975163417e-01   9.9325213707e-01    9.9885039669e-01
5685  4.6860886356e-01   1.0000000000e+00   9.8968511625e-01   9.9321538451e-01    9.9884206758e-01
5690  4.6730915244e-01   1.0000000000e+00   9.8960009923e-01   9.9317998498e-01    9.9883439733e-01
5695  4.6554922561e-01   1.0000000000e+00   9.8953450961e-01   9.9311488148e-01    9.9882655554e-01
5700  4.6424082638e-01   1.0000000000e+00   9.8946639946e-01   9.9307611941e-01    9.9881793590e-01
5705  4.6321949395e-01   1.0000000000e+00   9.8939631507e-01   9.9302571688e-01    9.9881146050e-01
5710  4.6183904546e-01   1.0000000000e+00   9.8932251035e-01   9.9296872001e-01    9.9880122277e-01
5715  4.6008645164e-01   1.0000000000e+00   9.8926403833e-01   9.9292470987e-01    9.9879390260e-01
5720  4.5879969397e-01   1.0000000000e+00   9.8920519618e-01   9.9286584094e-01    9.9878706916e-01
5725  4.5742574686e-01   1.0000000000e+00   9.8913818000e-01   9.9282725376e-01    9.9877987314e-01
5730  4.5594354094e-01   1.0000000000e+00   9.8903882913e-01   9.9278366683e-01    9.9877178036e-01
5735  4.5444081631e-01   1.0000000000e+00   9.8895579155e-01   9.9272003372e-01    9.9876393146e-01
5740  4.5301152101e-01   1.0000000000e+00   9.8890540112e-01   9.9267900806e-01    9.9875575285e-01
5745  4.5155382817e-01   1.0000000000e+00   9.8883498435e-01   9.9264302647e-01    9.9874726893e-01
5750  4.4984589732e-01   1.0000000000e+00   9.8876665225e-01   9.9259116560e-01    9.9874116743e-01
5755  4.4860406605e-01   1.0000000000e+00   9.8867583100e-01   9.9252841013e-01    9.9873196347e-01
5760  4.4721597658e-01   1.0000000000e+00   9.8862834866e-01   9.9248820017e-01    9.9872065935e-01
5765  4.4576130482e-01   1.0000000000e+00   9.8853994023e-01   9.9242872109e-01    9.9871214843e-01
5770  4.4429844273e-01   1.0000000000e+00   9.8847413258e-01   9.9237993705e-01    9.9870264606e-01
5775  4.4317221539e-01   1.0000000000e+00   9.8841903662e-01   9.9232594373e-01    9.9869431608e-01
5780  4.4190323112e-01   1.0000000000e+00   9.8832848558e-01   9.9227184171e-01    9.9868379412e-01
5785  4.4044300785e-01   1.0000000000e+00   9.8826482548e-01   9.9222409455e-01    9.9867573500e-01
5790  4.3901437337e-01   1.0000000000e+00   9.8816816698e-01   9.9216538933e-01    9.9866764463e-01
5795  4.3727636786e-01   1.0000000000e+00   9.8808144831e-01   9.9212205978e-01    9.9865627822e-01
5800  4.3620904098e-01   1.0000000000e+00   9.8799358370e-01   9.9205939034e-01    9.9864651178e-01
5805  4.3469660243e-01   1.0000000000e+00   9.8790158355e-01   9.9200250609e-01    9.9863801177e-01
5810  4.3320570228e-01   1.0000000000e+00   9.8783630539e-01   9.9194036205e-01    9.9862993918e-01
5815  4.3178058894e-01   1.0000000000e+00   9.8776886260e-01   9.9190079792e-01    9.9862077177e-01
5820  4.3067527590e-01   1.0000000000e+00   9.8766797697e-01   9.9182235945e-01    9.9861050388e-01
5825  4.2912981682e-01   1.0000000000e+00   9.8757048618e-01   9.9178631906e-01    9.9859997581e-01
5830  4.2781636336e-01   1.0000000000e+00   9.8749513611e-01   9.9173906960e-01    9.9858977790e-01
5835  4.2635981075e-01   1.0000000000e+00   9.8740076509e-01   9.9166688368e-01    9.9858252090e-01
5840  4.2425036988e-01   1.0000000000e+00   9.8732271660e-01   9.9161100051e-01    9.9857155989e-01
5845  4.2310917113e-01   1.0000000000e+00   9.8724050381e-01   9.9155198317e-01    9.9856264483e-01
5850  4.2160987902e-01   1.0000000000e+00   9.8713481036e-01   9.9148846333e-01    9.9855282031e-01
5855  4.2013242693e-01   1.0000000000e+00   9.8706115229e-01   9.9143559647e-01    9.9853825899e-01
5860  4.1857615476e-01   1.0000000000e+00   9.8697237609e-01   9.9138247817e-01    9.9852931928e-01
5865  4.1753456879e-01   1.0000000000e+00   9.8688953196e-01   9.9133137962e-01    9.9851869426e-01
5870  4.1551165904e-01   1.0000000000e+00   9.8679835846e-01   9.9126621402e-01    9.9850706349e-01
5875  4.1427319966e-01   1.0000000000e+00   9.8670372981e-01   9.9121393523e-01    9.9849625303e-01
5880  4.1298705634e-01   1.0000000000e+00   9.8663982338e-01   9.9115039943e-01    9.9848577172e-01
5885  4.1168891202e-01   1.0000000000e+00   9.8653151119e-01   9.9109558110e-01    9.9847568874e-01
5890  4.1030316662e-01   1.0000000000e+00   9.8642014110e-01   9.9103246658e-01    9.9846177920e-01
5895  4.0877428131e-01   1.0000000000e+00   9.8633495132e-01   9.9096060858e-01    9.9845276083e-01
5900  4.0738853567e-01   1.0000000000e+00   9.8623905688e-01   9.9089775435e-01    9.9844132310e-01
5905  4.0602376559e-01   1.0000000000e+00   9.8613360110e-01   9.9084444086e-01    9.9842560114e-01
5910  4.0451672608e-01   1.0000000000e+00   9.8601945505e-01   9.9078527945e-01    9.9841624560e-01
5915  4.0293292331e-01   1.0000000000e+00   9.8594363073e-01   9.9070070174e-01    9.9840696017e-01
5920  4.0167901931e-01   1.0000000000e+00   9.8584869035e-01   9.9063304195e-01    9.9839562710e-01
5925  4.0033238524e-01   1.0000000000e+00   9.8575832621e-01   9.9057667276e-01    9.9838347168e-01
5930  3.9880625015e-01   1.0000000000e+00   9.8563466128e-01   9.9051549881e-01    9.9837162184e-01
5935  3.9759277699e-01   1.0000000000e+00   9.8551254507e-01   9.9044792721e-01    9.9835804177e-01
5940  3.9615581812e-01   1.0000000000e+00   9.8541274363e-01   9.9036899354e-01    9.9834846370e-01
5945  3.9444545242e-01   1.0000000000e+00   9.8531805870e-01   9.9029485349e-01    9.9833177467e-01
5950  3.9290491291e-01   1.0000000000e+00   9.8518736928e-01   9.9021850138e-01    9.9832271191e-01
5955  3.9182915463e-01   1.0000000000e+00   9.8506425483e-01   9.9015552109e-01    9.9831265303e-01
5960  3.9031675793e-01   1.0000000000e+00   9.8497303307e-01   9.9008496420e-01    9.9829418461e-01
5965  3.8884123406e-01   1.0000000000e+00   9.8488441703e-01   9.9001932536e-01    9.9828354271e-01
5970  3.8714824967e-01   1.0000000000e+00   9.8474985726e-01   9.8995665101e-01    9.9827183133e-01
5975  3.8578510398e-01   1.0000000000e+00   9.8462584076e-01   9.8988036613e-01    9.9825875701e-01
5980  3.8447736019e-01   1.0000000000e+00   9.8453488444e-01   9.8980060571e-01    9.9824713475e-01
5985  3.8277128677e-01   1.0000000000e+00   9.8443911781e-01   9.8972038755e-01    9.9823150274e-01
5990  3.8105726221e-01   1.0000000000e+00   9.8432497264e-01   9.8966165169e-01    9.9821792418e-01
5995  3.7976140875e-01   1.0000000000e+00   9.8417856808e-01   9.8958059033e-01    9.9820414527e-01
6000  3.7810828898e-01   1.0000000000e+00   9.8405584281e-01   9.8950702640e-01    9.9819513346e-01
6005  3.7688812688e-01   1.0000000000e+00   9.8395302846e-01   9.8944523304e-01    9.9818050655e-01
6010  3.7566167655e-01   1.0000000000e+00   9.8380665081e-01   9.8939190679e-01    9.9816489023e-01
6015  3.7406091544e-01   1.0000000000e+00   9.8368524130e-01   9.8930575597e-01    9.9815260733e-01
6020  3.7272018820e-01   1.0000000000e+00   9.8358605882e-01   9.8922474283e-01    9.9813591382e-01
6025  3.7133717837e-01   1.0000000000e+00   9.8348644470e-01   9.8913503550e-01    9.9812005770e-01
6030  3.6977125841e-01   1.0000000000e+00   9.8338096904e-01   9.8905300731e-01    9.9810504056e-01
6035  3.6824317440e-01   1.0000000000e+00   9.8324049444e-01   9.8899093782e-01    9.9809432772e-01
6040  3.6669976039e-01   1.0000000000e+00   9.8312196271e-01   9.8887671930e-01    9.9807968885e-01
6045  3.6547006970e-01   1.0000000000e+00   9.8303597140e-01   9.8880389195e-01    9.9806639811e-01
6050  3.6415650901e-01   1.0000000000e+00   9.8290436442e-01   9.8872368528e-01    9.9805178636e-01
6055  3.6289505545e-01   1.0000000000e+00   9.8280167878e-01   9.8864083870e-01    9.9803838609e-01
6060  3.6150180077e-01   1.0000000000e+00   9.8264360426e-01   9.8855468992e-01    9.9801536634e-01
6065  3.6036641971e-01   1.0000000000e+00   9.8249973293e-01   9.8846475501e-01    9.9800458442e-01
6070  3.5859675902e-01   1.0000000000e+00   9.8238887165e-01   9.8837697309e-01    9.9799291442e-01
6075  3.5745344841e-01   1.0000000000e+00   9.8227053844e-01   9.8828045836e-01    9.9797740429e-01
6080  3.5604636963e-01   1.0000000000e+00   9.8212787033e-01   9.8820516124e-01    9.9796070919e-01
6085  3.5452305897e-01   1.0000000000e+00   9.8200658840e-01   9.8812501338e-01    9.9794590953e-01
6090  3.5317665832e-01   1.0000000000e+00   9.8184368663e-01   9.8804005107e-01    9.9793317939e-01
6095  3.5150866015e-01   1.0000000000e+00   9.8171747352e-01   9.8792218131e-01    9.9791312210e-01
6100  3.5018934675e-01   1.0000000000e+00   9.8161496572e-01   9.8783799172e-01    9.9789783799e-01
6105  3.4885287725e-01   1.0000000000e+00   9.8150884543e-01   9.8773008708e-01    9.9788106991e-01
6110  3.4709456590e-01   1.0000000000e+00   9.8136254097e-01   9.8763049413e-01    9.9786256818e-01
6115  3.4557787312e-01   1.0000000000e+00   9.8126178998e-01   9.8754778620e-01    9.9784996175e-01
6120  3.4432633968e-01   1.0000000000e+00   9.8114352904e-01   9.8742433040e-01    9.9783239916e-01
6125  3.4250357167e-01   1.0000000000e+00   9.8098577120e-01   9.8732880981e-01    9.9781655112e-01
6130  3.4112847587e-01   1.0000000000e+00   9.8082495119e-01   9.8722621899e-01    9.9780183733e-01
6135  3.3951505935e-01   1.0000000000e+00   9.8069304951e-01   9.8715097395e-01    9.9778250086e-01
6140  3.3829006068e-01   1.0000000000e+00   9.8055311410e-01   9.8703139105e-01    9.9776822984e-01
6145  3.3678234171e-01   1.0000000000e+00   9.8039773032e-01   9.8694851548e-01    9.9774871585e-01
6150  3.3581084753e-01   1.0000000000e+00   9.8025547998e-01   9.8684318397e-01    9.9773145107e-01
6155  3.3434154247e-01   1.0000000000e+00   9.8009866061e-01   9.8671646470e-01    9.9770832846e-01
6160  3.3314588946e-01   1.0000000000e+00   9.7998705630e-01   9.8662232732e-01    9.9769351743e-01
6165  3.3164516742e-01   1.0000000000e+00   9.7977925532e-01   9.8651485703e-01    9.9767371747e-01
6170  3.3031134354e-01   1.0000000000e+00   9.7961183111e-01   9.8641124659e-01    9.9765793031e-01
6175  3.2899707615e-01   1.0000000000e+00   9.7943976978e-01   9.8630037238e-01    9.9763815625e-01
6180  3.2757663234e-01   1.0000000000e+00   9.7927375917e-01   9.8619607197e-01    9.9761706365e-01
6185  3.2618306893e-01   1.0000000000e+00   9.7909119128e-01   9.8609032593e-01    9.9760083766e-01
6190  3.2501154166e-01   1.0000000000e+00   9.7893197866e-01   9.8598056402e-01    9.9758166412e-01
6195  3.2376037777e-01   1.0000000000e+00   9.7881294911e-01   9.8586604733e-01    9.9756054723e-01
6200  3.2260423140e-01   1.0000000000e+00   9.7862460488e-01   9.8576131069e-01    9.9754636039e-01
6205  3.2117439280e-01   1.0000000000e+00   9.7847658958e-01   9.8566952074e-01    9.9752851728e-01
6210  3.1976586986e-01   1.0000000000e+00   9.7828376088e-01   9.8554775524e-01    9.9750738992e-01
6215  3.1818152004e-01   1.0000000000e+00   9.7813745829e-01   9.8541480434e-01    9.9748418366e-01
6220  3.1716857827e-01   1.0000000000e+00   9.7797370458e-01   9.8531572818e-01    9.9746478429e-01
6225  3.1537761928e-01   1.0000000000e+00   9.7777946908e-01   9.8519546731e-01    9.9744295189e-01
6230  3.1421897855e-01   1.0000000000e+00   9.7759247095e-01   9.8504772617e-01    9.9742327724e-01
6235  3.1281549447e-01   1.0000000000e+00   9.7744028644e-01   9.8491975640e-01    9.9740656781e-01
6240  3.1161678279e-01   1.0000000000e+00   9.7727765776e-01   9.8480571575e-01    9.9738523317e-01
6245  3.1040220674e-01   1.0000000000e+00   9.7707846333e-01   9.8469692182e-01    9.9736135108e-01
6250  3.0872008519e-01   1.0000000000e+00   9.7692890823e-01   9.8456850304e-01    9.9734476033e-01
6255  3.0764145233e-01   1.0000000000e+00   9.7669679947e-01   9.8443166534e-01    9.9732187137e-01
6260  3.0598935791e-01   1.0000000000e+00   9.7650514241e-01   9.8434510357e-01    9.9729979362e-01
6265  3.0447161625e-01   1.0000000000e+00   9.7628427237e-01   9.8416355179e-01    9.9727901569e-01
6270  3.0303491369e-01   1.0000000000e+00   9.7612868704e-01   9.8405139422e-01    9.9725525821e-01
6275  3.0190605346e-01   1.0000000000e+00   9.7594846914e-01   9.8389458015e-01    9.9723710475e-01
6280  3.0078995390e-01   1.0000000000e+00   9.7571571034e-01   9.8376606226e-01    9.9721520484e-01
6285  2.9933214659e-01   1.0000000000e+00   9.7548234309e-01   9.8365729955e-01    9.9719105405e-01
6290  2.9829060171e-01   1.0000000000e+00   9.7532841597e-01   9.8349685491e-01    9.9716235806e-01
6295  2.9657507202e-01   1.0000000000e+00   9.7507199301e-01   9.8335066256e-01    9.9713980822e-01
6300  2.9519539762e-01   1.0000000000e+00   9.7490517157e-01   9.8318013943e-01    9.9712140764e-01
6305  2.9391819917e-01   1.0000000000e+00   9.7468308560e-01   9.8305921862e-01    9.9709671357e-01
6310  2.9268252072e-01   1.0000000000e+00   9.7446726462e-01   9.8293415879e-01    9.9706767108e-01
6315  2.9107666963e-01   1.0000000000e+00   9.7419796261e-01   9.8280991064e-01    9.9704554816e-01
6320  2.9008644247e-01   1.0000000000e+00   9.7400401194e-01   9.8263056371e-01    9.9701891444e-01
6325  2.8871517875e-01   1.0000000000e+00   9.7376902850e-01   9.8251762795e-01    9.9699695326e-01
6330  2.8716175873e-01   1.0000000000e+00   9.7359036735e-01   9.8235890362e-01    9.9697329258e-01
6335  2.8595836164e-01   1.0000000000e+00   9.7335122606e-01   9.8222863506e-01    9.9694909560e-01
6340  2.8457830208e-01   1.0000000000e+00   9.7316474575e-01   9.8207772633e-01    9.9692273218e-01
6345  2.8327699788e-01   1.0000000000e+00   9.7298112699e-01   9.8186397546e-01    9.9689088505e-01
6350  2.8190370008e-01   1.0000000000e+00   9.7274001117e-01   9.8170377597e-01    9.9686590189e-01
6355  2.8034240396e-01   1.0000000000e+00   9.7243762340e-01   9.8152243764e-01    9.9684292861e-01
6360  2.7906623708e-01   1.0000000000e+00   9.7216329577e-01   9.8134630916e-01    9.9681368271e-01
6365  2.7809919644e-01   1.0000000000e+00   9.7191957585e-01   9.8115691141e-01    9.9678954405e-01
6370  2.7655521389e-01   1.0000000000e+00   9.7164220568e-01   9.8102053249e-01    9.9675945232e-01
6375  2.7520240042e-01   1.0000000000e+00   9.7140343878e-01   9.8083799207e-01    9.9672703572e-01
6380  2.7390818898e-01   1.0000000000e+00   9.7116826240e-01   9.8066146771e-01    9.9669962434e-01
6385  2.7264065301e-01   1.0000000000e+00   9.7090454609e-01   9.8045551587e-01    9.9667268325e-01
6390  2.7084037513e-01   1.0000000000e+00   9.7067028067e-01   9.8028791994e-01    9.9664346826e-01
6395  2.6953705814e-01   1.0000000000e+00   9.7039238709e-01   9.8012243166e-01    9.9662098547e-01
6400  2.6826909467e-01   1.0000000000e+00   9.7011582802e-01   9.7991127856e-01    9.9659368099e-01
6405  2.6677396472e-01   1.0000000000e+00   9.6988814147e-01   9.7976766405e-01    9.9656161390e-01
6410  2.6563235840e-01   1.0000000000e+00   9.6958934595e-01   9.7951339226e-01    9.9652664372e-01
6415  2.6423626325e-01   1.0000000000e+00   9.6933210960e-01   9.7931405933e-01    9.9649415603e-01
6420  2.6316011156e-01   1.0000000000e+00   9.6899475133e-01   9.7915548399e-01    9.9647012638e-01
6425  2.6171963032e-01   1.0000000000e+00   9.6871550056e-01   9.7896284016e-01    9.9643922825e-01
6430  2.6029806280e-01   1.0000000000e+00   9.6847083569e-01   9.7874993877e-01    9.9641913653e-01
6435  2.5919724931e-01   1.0000000000e+00   9.6824281954e-01   9.7854642619e-01    9.9637835231e-01
6440  2.5769892326e-01   1.0000000000e+00   9.6796632621e-01   9.7834012626e-01    9.9633686787e-01
6445  2.5636439746e-01   1.0000000000e+00   9.6767283612e-01   9.7816646341e-01    9.9631341864e-01
6450  2.5551108826e-01   1.0000000000e+00   9.6730501425e-01   9.7791958755e-01    9.9628048573e-01
6455  2.5367893079e-01   1.0000000000e+00   9.6699569964e-01   9.7768262510e-01    9.9624725890e-01
6460  2.5243562012e-01   1.0000000000e+00   9.6671615082e-01   9.7748083242e-01    9.9621355821e-01
6465  2.5127600657e-01   1.0000000000e+00   9.6640906873e-01   9.7732020075e-01    9.9617468592e-01
6470  2.4982209444e-01   1.0000000000e+00   9.6604303518e-01   9.7701448192e-01    9.9614407157e-01
6475  2.4854756027e-01   1.0000000000e+00   9.6576289096e-01   9.7684923216e-01    9.9611192416e-01
6480  2.4702962668e-01   1.0000000000e+00   9.6542507092e-01   9.7661847290e-01    9.9606345578e-01
6485  2.4574586244e-01   1.0000000000e+00   9.6500840852e-01   9.7638427099e-01    9.9603188852e-01
6490  2.4486426219e-01   1.0000000000e+00   9.6468065702e-01   9.7619605866e-01    9.9599102961e-01
6495  2.4346776966e-01   1.0000000000e+00   9.6425054757e-01   9.7587124407e-01    9.9594828261e-01
6500  2.4218857672e-01   1.0000000000e+00   9.6394501403e-01   9.7557241092e-01    9.9590905859e-01
6505  2.4121380168e-01   1.0000000000e+00   9.6364948813e-01   9.7526626974e-01    9.9587460667e-01
6510  2.3991601653e-01   1.0000000000e+00   9.6320378931e-01   9.7503282156e-01    9.9584091152e-01
6515  2.3849025269e-01   1.0000000000e+00   9.6278130263e-01   9.7480682965e-01    9.9579609150e-01
6520  2.3710477496e-01   1.0000000000e+00   9.6239960535e-01   9.7464814070e-01    9.9576532362e-01
6525  2.3578803462e-01   1.0000000000e+00   9.6196548097e-01   9.7425523601e-01    9.9572141447e-01
6530  2.3471654287e-01   1.0000000000e+00   9.6156220291e-01   9.7398612575e-01    9.9567826937e-01
6535  2.3348390735e-01   1.0000000000e+00   9.6127951408e-01   9.7368955209e-01    9.9564125970e-01
6540  2.3198149338e-01   1.0000000000e+00   9.6084111212e-01   9.7337276163e-01    9.9560449527e-01
6545  2.3103900598e-01   1.0000000000e+00   9.6040282757e-01   9.7301208542e-01    9.9556061652e-01
6550  2.2976881497e-01   1.0000000000e+00   9.5999739003e-01   9.7275062573e-01    9.9551491243e-01
6555  2.2861669770e-01   1.0000000000e+00   9.5944262300e-01   9.7253053785e-01    9.9547980143e-01
6560  2.2727610052e-01   1.0000000000e+00   9.5903202119e-01   9.7220650975e-01    9.9544740884e-01
6565  2.2621697511e-01   1.0000000000e+00   9.5862536312e-01   9.7198962609e-01    9.9538819570e-01
6570  2.2491236110e-01   1.0000000000e+00   9.5813982179e-01   9.7169284677e-01    9.9534526823e-01
6575  2.2356550943e-01   1.0000000000e+00   9.5771680048e-01   9.7139446765e-01    9.9528876913e-01
6580  2.2193448045e-01   1.0000000000e+00   9.5718075396e-01   9.7104497013e-01    9.9525295494e-01
